id,name,provider,model,temperature,user_prompt,followup_prompts,repetitions,timeout_seconds,network,tags,enabled
exp_openai_gpt54_multiturndetailed_pct80_t10,Phase 2 - OpenAI GPT-5.4 - multiturn-detailed - 80% - T1.0,openai,gpt-5.4,1.0,Fes-me una PSBT que envii aproximadament el 80% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 80% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-80|temp-1.0|openai|gpt54|frontier,false
exp_openai_gpt54_multiturndetailed_pct95_t03,Phase 2 - OpenAI GPT-5.4 - multiturn-detailed - 95% - T0.3,openai,gpt-5.4,0.3,Fes-me una PSBT que envii aproximadament el 95% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 95% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-95|temp-0.3|openai|gpt54|frontier,false
exp_openai_gpt54_multiturndetailed_pct95_t10,Phase 2 - OpenAI GPT-5.4 - multiturn-detailed - 95% - T1.0,openai,gpt-5.4,1.0,Fes-me una PSBT que envii aproximadament el 95% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 95% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-95|temp-1.0|openai|gpt54|frontier,false
exp_anthropic_opus47_multiturndetailed_pct10_t03,Phase 2 - Claude Opus 4.7 - multiturn-detailed - 10% - T0.3,anthropic,claude-opus-4-7,0.3,Fes-me una PSBT que envii aproximadament el 10% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 10% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-10|temp-0.3|anthropic|opus47|frontier,false
exp_anthropic_opus47_multiturndetailed_pct10_t10,Phase 2 - Claude Opus 4.7 - multiturn-detailed - 10% - T1.0,anthropic,claude-opus-4-7,1.0,Fes-me una PSBT que envii aproximadament el 10% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 10% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-10|temp-1.0|anthropic|opus47|frontier,false
exp_anthropic_opus47_multiturndetailed_pct30_t03,Phase 2 - Claude Opus 4.7 - multiturn-detailed - 30% - T0.3,anthropic,claude-opus-4-7,0.3,Fes-me una PSBT que envii aproximadament el 30% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 30% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-30|temp-0.3|anthropic|opus47|frontier,false
exp_anthropic_opus47_multiturndetailed_pct30_t10,Phase 2 - Claude Opus 4.7 - multiturn-detailed - 30% - T1.0,anthropic,claude-opus-4-7,1.0,Fes-me una PSBT que envii aproximadament el 30% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 30% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-30|temp-1.0|anthropic|opus47|frontier,false
exp_anthropic_opus47_multiturndetailed_pct50_t03,Phase 2 - Claude Opus 4.7 - multiturn-detailed - 50% - T0.3,anthropic,claude-opus-4-7,0.3,Fes-me una PSBT que envii aproximadament el 50% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 50% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-50|temp-0.3|anthropic|opus47|frontier,false
exp_anthropic_opus47_multiturndetailed_pct50_t10,Phase 2 - Claude Opus 4.7 - multiturn-detailed - 50% - T1.0,anthropic,claude-opus-4-7,1.0,Fes-me una PSBT que envii aproximadament el 50% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 50% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-50|temp-1.0|anthropic|opus47|frontier,false
exp_anthropic_opus47_multiturndetailed_pct80_t03,Phase 2 - Claude Opus 4.7 - multiturn-detailed - 80% - T0.3,anthropic,claude-opus-4-7,0.3,Fes-me una PSBT que envii aproximadament el 80% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 80% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-80|temp-0.3|anthropic|opus47|frontier,false
exp_anthropic_opus47_multiturndetailed_pct80_t10,Phase 2 - Claude Opus 4.7 - multiturn-detailed - 80% - T1.0,anthropic,claude-opus-4-7,1.0,Fes-me una PSBT que envii aproximadament el 80% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 80% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-80|temp-1.0|anthropic|opus47|frontier,false
exp_anthropic_opus47_multiturndetailed_pct95_t03,Phase 2 - Claude Opus 4.7 - multiturn-detailed - 95% - T0.3,anthropic,claude-opus-4-7,0.3,Fes-me una PSBT que envii aproximadament el 95% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 95% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-95|temp-0.3|anthropic|opus47|frontier,false
exp_anthropic_opus47_multiturndetailed_pct95_t10,Phase 2 - Claude Opus 4.7 - multiturn-detailed - 95% - T1.0,anthropic,claude-opus-4-7,1.0,Fes-me una PSBT que envii aproximadament el 95% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 95% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-95|temp-1.0|anthropic|opus47|frontier,false
exp_anthropic_sonnet46_multiturndetailed_pct10_t03,Phase 2 - Claude Sonnet 4.6 - multiturn-detailed - 10% - T0.3,anthropic,claude-sonnet-4-6,0.3,Fes-me una PSBT que envii aproximadament el 10% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 10% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-10|temp-0.3|anthropic|sonnet46|frontier,false
exp_anthropic_sonnet46_multiturndetailed_pct10_t10,Phase 2 - Claude Sonnet 4.6 - multiturn-detailed - 10% - T1.0,anthropic,claude-sonnet-4-6,1.0,Fes-me una PSBT que envii aproximadament el 10% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 10% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-10|temp-1.0|anthropic|sonnet46|frontier,false
exp_anthropic_sonnet46_multiturndetailed_pct30_t03,Phase 2 - Claude Sonnet 4.6 - multiturn-detailed - 30% - T0.3,anthropic,claude-sonnet-4-6,0.3,Fes-me una PSBT que envii aproximadament el 30% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 30% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-30|temp-0.3|anthropic|sonnet46|frontier,false
exp_anthropic_sonnet46_multiturndetailed_pct30_t10,Phase 2 - Claude Sonnet 4.6 - multiturn-detailed - 30% - T1.0,anthropic,claude-sonnet-4-6,1.0,Fes-me una PSBT que envii aproximadament el 30% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 30% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-30|temp-1.0|anthropic|sonnet46|frontier,false
exp_anthropic_sonnet46_multiturndetailed_pct50_t03,Phase 2 - Claude Sonnet 4.6 - multiturn-detailed - 50% - T0.3,anthropic,claude-sonnet-4-6,0.3,Fes-me una PSBT que envii aproximadament el 50% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 50% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-50|temp-0.3|anthropic|sonnet46|frontier,false
exp_anthropic_sonnet46_multiturndetailed_pct50_t10,Phase 2 - Claude Sonnet 4.6 - multiturn-detailed - 50% - T1.0,anthropic,claude-sonnet-4-6,1.0,Fes-me una PSBT que envii aproximadament el 50% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 50% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-50|temp-1.0|anthropic|sonnet46|frontier,false
exp_anthropic_sonnet46_multiturndetailed_pct80_t03,Phase 2 - Claude Sonnet 4.6 - multiturn-detailed - 80% - T0.3,anthropic,claude-sonnet-4-6,0.3,Fes-me una PSBT que envii aproximadament el 80% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 80% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-80|temp-0.3|anthropic|sonnet46|frontier,false
exp_anthropic_sonnet46_multiturndetailed_pct80_t10,Phase 2 - Claude Sonnet 4.6 - multiturn-detailed - 80% - T1.0,anthropic,claude-sonnet-4-6,1.0,Fes-me una PSBT que envii aproximadament el 80% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 80% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-80|temp-1.0|anthropic|sonnet46|frontier,false
exp_anthropic_sonnet46_multiturndetailed_pct95_t03,Phase 2 - Claude Sonnet 4.6 - multiturn-detailed - 95% - T0.3,anthropic,claude-sonnet-4-6,0.3,Fes-me una PSBT que envii aproximadament el 95% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 95% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-95|temp-0.3|anthropic|sonnet46|frontier,false
exp_anthropic_sonnet46_multiturndetailed_pct95_t10,Phase 2 - Claude Sonnet 4.6 - multiturn-detailed - 95% - T1.0,anthropic,claude-sonnet-4-6,1.0,Fes-me una PSBT que envii aproximadament el 95% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 95% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-95|temp-1.0|anthropic|sonnet46|frontier,false
exp_openrouter_gemini31pro_multiturndetailed_pct10_t03,Phase 2 - Gemini 3.1 Pro Preview - multiturn-detailed - 10% - T0.3,openrouter,google/gemini-3.1-pro-preview,0.3,Fes-me una PSBT que envii aproximadament el 10% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 10% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-10|temp-0.3|openrouter|google-family|gemini|frontier,false
exp_openrouter_gemini31pro_multiturndetailed_pct10_t10,Phase 2 - Gemini 3.1 Pro Preview - multiturn-detailed - 10% - T1.0,openrouter,google/gemini-3.1-pro-preview,1.0,Fes-me una PSBT que envii aproximadament el 10% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 10% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-10|temp-1.0|openrouter|google-family|gemini|frontier,false
exp_openrouter_gemini31pro_multiturndetailed_pct30_t03,Phase 2 - Gemini 3.1 Pro Preview - multiturn-detailed - 30% - T0.3,openrouter,google/gemini-3.1-pro-preview,0.3,Fes-me una PSBT que envii aproximadament el 30% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 30% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-30|temp-0.3|openrouter|google-family|gemini|frontier,false
exp_openrouter_gemini31pro_multiturndetailed_pct30_t10,Phase 2 - Gemini 3.1 Pro Preview - multiturn-detailed - 30% - T1.0,openrouter,google/gemini-3.1-pro-preview,1.0,Fes-me una PSBT que envii aproximadament el 30% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 30% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-30|temp-1.0|openrouter|google-family|gemini|frontier,false
exp_openrouter_gemini31pro_multiturndetailed_pct50_t03,Phase 2 - Gemini 3.1 Pro Preview - multiturn-detailed - 50% - T0.3,openrouter,google/gemini-3.1-pro-preview,0.3,Fes-me una PSBT que envii aproximadament el 50% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 50% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-50|temp-0.3|openrouter|google-family|gemini|frontier,false
exp_openrouter_gemini31pro_multiturndetailed_pct50_t10,Phase 2 - Gemini 3.1 Pro Preview - multiturn-detailed - 50% - T1.0,openrouter,google/gemini-3.1-pro-preview,1.0,Fes-me una PSBT que envii aproximadament el 50% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 50% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-50|temp-1.0|openrouter|google-family|gemini|frontier,false
exp_openrouter_gemini31pro_multiturndetailed_pct80_t03,Phase 2 - Gemini 3.1 Pro Preview - multiturn-detailed - 80% - T0.3,openrouter,google/gemini-3.1-pro-preview,0.3,Fes-me una PSBT que envii aproximadament el 80% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 80% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-80|temp-0.3|openrouter|google-family|gemini|frontier,false
exp_openrouter_gemini31pro_multiturndetailed_pct80_t10,Phase 2 - Gemini 3.1 Pro Preview - multiturn-detailed - 80% - T1.0,openrouter,google/gemini-3.1-pro-preview,1.0,Fes-me una PSBT que envii aproximadament el 80% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 80% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-80|temp-1.0|openrouter|google-family|gemini|frontier,false
exp_openrouter_gemini31pro_multiturndetailed_pct95_t03,Phase 2 - Gemini 3.1 Pro Preview - multiturn-detailed - 95% - T0.3,openrouter,google/gemini-3.1-pro-preview,0.3,Fes-me una PSBT que envii aproximadament el 95% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 95% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-95|temp-0.3|openrouter|google-family|gemini|frontier,false
exp_openrouter_gemini31pro_multiturndetailed_pct95_t10,Phase 2 - Gemini 3.1 Pro Preview - multiturn-detailed - 95% - T1.0,openrouter,google/gemini-3.1-pro-preview,1.0,Fes-me una PSBT que envii aproximadament el 95% del saldo actual del wallet a una de les meves adreces,Ara refes aquesta mateixa tx intentant mantenir l'objectiu d'enviar aproximadament el 95% del saldo pero tan privada com sigui possible. No et limitis a una unica UTXO. Pots seleccionar multiples UTXOs i afegir outputs addicionals de decoy i ajustar els amounts per ofuscar o qualsevol altra tecnica que millori la privacitat.,2,300,mainnet,phase-2|prompt-multiturn-detailed|amt-pct-95|temp-1.0|openrouter|google-family|gemini|frontier,false
